bucket,every_n,n_sym,fund_pnl,price_pnl,gross,turnover,net_real,net_pess,rebalanced
1710230400000,1,32,0.00021771700000000003,0.007312574835422738,0.007530291835422738,0.9999999999999999,0.005910291835422738,0.004830291835422738,1
1710259200000,1,32,0.000252163,0.006790127497976063,0.007042290497976063,0.9999999999999999,0.005422290497976063,0.0043422904979760635,1
1710288000000,1,32,0.00014223100000000004,-0.014229797719753178,-0.014087566719753178,1.2000000000000002,-0.016031566719753178,-0.01732756671975318,1
1710316800000,1,32,0.00025621600000000003,0.007765140545756622,0.008021356545756623,0.9999999999999999,0.006401356545756623,0.005321356545756623,1
1710345600000,1,32,0.000259295,0.00490328267885186,0.00516257767885186,0.7999999999999999,0.00386657767885186,0.00300257767885186,1
1710374400000,1,32,0.000237365,-0.005285292225060067,-0.005047927225060068,0.7999999999999999,-0.006343927225060067,-0.007207927225060067,1
1710403200000,1,32,0.000364388,-0.02992511617495145,-0.02956072817495145,0.9999999999999999,-0.03118072817495145,-0.03226072817495145,1
1710432000000,1,32,0.00031822,-0.0128674062805088,-0.0125491862805088,0.6000000000000001,-0.013521186280508801,-0.0141691862805088,1
1710460800000,1,32,0.00014104200000000002,0.001861539367507326,0.002002581367507326,1.2,5.858136750732626e-05,-0.0012374186324926742,1
1710489600000,1,32,0.000197519,0.013815286089108033,0.014012805089108033,0.7999999999999999,0.012716805089108033,0.011852805089108033,1
1710518400000,1,32,3.8103e-05,-0.00459797141565096,-0.00455986841565096,1.2,-0.006503868415650959,-0.0077998684156509596,1
1710547200000,1,32,0.00012350400000000003,0.005426649817899112,0.005550153817899112,0.9999999999999999,0.003930153817899112,0.002850153817899112,1
1710576000000,1,32,0.000123816,0.00827316295367473,0.00839697895367473,0.7999999999999999,0.00710097895367473,0.00623697895367473,1
1710604800000,1,32,9.0927e-05,0.004828364917745485,0.004919291917745486,1.6000000000000003,0.002327291917745485,0.0005992919177454847,1
1710633600000,1,32,7.486e-05,0.0007150678823641173,0.0007899278823641173,0.9999999999999999,-0.0008300721176358824,-0.0019100721176358824,1
1710662400000,1,32,0.00010450300000000001,0.006680325557547127,0.006784828557547127,0.9999999999999999,0.005164828557547127,0.004084828557547127,1
1710691200000,1,32,6.7978e-05,-0.00725805515733513,-0.007190077157335131,0.7999999999999999,-0.008486077157335131,-0.009350077157335131,1
1710720000000,1,32,7.062e-05,0.014814465691053916,0.014885085691053917,0.9999999999999999,0.013265085691053917,0.012185085691053917,1
1710748800000,1,32,3.4865e-05,0.012440086783990514,0.012474951783990515,1.6000000000000003,0.009882951783990514,0.008154951783990514,1
1710777600000,1,32,0.000137986,0.0016525496541787152,0.0017905356541787153,1.2,-0.00015346434582128444,-0.001449464345821285,1
1710806400000,1,32,7.1813e-05,0.018222649711391647,0.018294462711391648,1.2,0.016350462711391647,0.015054462711391648,1
1710835200000,1,32,9.551600000000001e-05,0.0011379264351471371,0.001233442435147137,1.2,-0.0007105575648528627,-0.0020065575648528632,1
1710864000000,1,32,4.194499999999999e-05,-0.020858745516865604,-0.020816800516865602,1.0,-0.022436800516865602,-0.023516800516865603,1
1710892800000,1,32,6.8736e-05,-0.03381239365093959,-0.03374365765093959,0.9999999999999999,-0.03536365765093959,-0.03644365765093959,1
1710921600000,1,32,4.8582000000000003e-05,-0.004415589346208549,-0.004367007346208549,0.7999999999999999,-0.005663007346208549,-0.006527007346208549,1
1710950400000,1,32,-3.4207999999999995e-05,0.0030558999368650473,0.0030216919368650473,1.2000000000000002,0.001077691936865047,-0.00021830806313495339,1
1710979200000,1,32,9.4316e-05,0.004210507687687361,0.00430482368768736,0.9999999999999999,0.0026848236876873604,0.0016048236876873606,1
1711008000000,1,32,5.6157e-05,0.004083743203903501,0.004139900203903501,0.9999999999999999,0.002519900203903501,0.0014399002039035013,1
