date,symbol,project,vol_usd
2021-12-17,CRV,sushiswap,10788264.356831746
2021-12-17,CRV,uniswap,5293389.170952745
2021-12-17,DOGE,uniswap,57858.35039514795
2021-12-17,LDO,balancer,40815.989634015605
2021-12-17,LDO,sushiswap,337035.9999773735
2021-12-17,LDO,uniswap,972313.3341858234
2021-12-17,LINK,0x-API,559361.090861966
2021-12-17,LINK,1inch-LOP,55614.8475
2021-12-17,LINK,balancer,317762.49904284
2021-12-17,LINK,bancor,2072582.56570909
2021-12-17,LINK,defiswap,30009.15900300805
2021-12-17,LINK,shibaswap,76254.16227574859
2021-12-17,LINK,sushiswap,1018660.1420494677
2021-12-17,LINK,uniswap,3409899.1907223575
2021-12-17,PENDLE,sushiswap,96491.87503767762
2021-12-17,UNI,0x-API,326658.89367230574
2021-12-17,UNI,balancer,43087.3122478504
2021-12-17,UNI,bancor,55553.856890550785
2021-12-17,UNI,defiswap,1545.2248010462092
2021-12-17,UNI,shibaswap,129581.19127533496
2021-12-17,UNI,sushiswap,53342.00757082793
2021-12-17,UNI,uniswap,1915724.4421117986
2021-12-18,AAVE,0x-API,309496.93320159294
2021-12-18,AAVE,1inch-LOP,21855.651846649358
2021-12-18,AAVE,balancer,8927174.612899357
2021-12-18,AAVE,bancor,132247.83822394587
2021-12-18,AAVE,defiswap,97.15856825
2021-12-18,AAVE,sushiswap,1591023.224504067
2021-12-18,AAVE,uniswap,2207271.8613231815
2021-12-18,CRV,0x-API,1461261.1807156366
2021-12-18,CRV,1inch-LOP,72.0331913485393
2021-12-18,CRV,balancer,1228.0069355086316
2021-12-18,CRV,curve,11338375.95180243
2021-12-18,CRV,defiswap,8231.783127775456
2021-12-18,CRV,sushiswap,4631172.694508234
2021-12-18,CRV,uniswap,3873587.655742523
2021-12-18,DOGE,uniswap,25324.275652923327
2021-12-18,LDO,balancer,22737.255035290324
2021-12-18,LDO,sushiswap,571982.6940143305
2021-12-18,LDO,uniswap,82555.19884888784
2021-12-18,LINK,0x-API,483196.79889204557
2021-12-18,LINK,1inch-LOP,157358.9285026695
2021-12-18,LINK,balancer,470617.7994611977
2021-12-18,LINK,bancor,3955976.9285227936
2021-12-18,LINK,defiswap,37291.33873305388
2021-12-18,LINK,shibaswap,129095.23509541538
2021-12-18,LINK,sushiswap,833418.2936839076
2021-12-18,LINK,uniswap,3650752.957708869
2021-12-18,PENDLE,sushiswap,116671.21496450821
2021-12-18,UNI,0x-API,675477.9534692887
2021-12-18,UNI,1inch-LOP,35966.52617093724
2021-12-18,UNI,balancer,100671.51056037456
2021-12-18,UNI,bancor,43511.367072737004
2021-12-18,UNI,defiswap,7837.758667821781
2021-12-18,UNI,shibaswap,211494.2301439853
2021-12-18,UNI,sushiswap,102121.9191645464
2021-12-18,UNI,uniswap,4655888.862931237
2021-12-19,AAVE,0x-API,797668.026042834
2021-12-19,AAVE,1inch-LOP,9969.399866591319
2021-12-19,AAVE,balancer,763984.9562681514
2021-12-19,AAVE,defiswap,36.355955194349015
2021-12-19,AAVE,sushiswap,309125.13891985
2021-12-19,AAVE,uniswap,344326.6795688191
2021-12-19,ATOM,uniswap,1249.1827338308435
2021-12-19,CRV,0x-API,687144.8756006139
2021-12-19,CRV,1inch-LOP,127985.4892620442
2021-12-19,CRV,balancer,220.5632365026874
2021-12-19,CRV,curve,1872777.245086287
2021-12-19,CRV,defiswap,330.7550712588654
2021-12-19,CRV,sushiswap,2330580.0750536616
2021-12-19,CRV,uniswap,902743.7208885732
2021-12-19,DOGE,uniswap,15433.504556240528
2021-12-19,LDO,balancer,13993.337335673694
2021-12-19,LDO,sushiswap,579259.8418066228
2021-12-19,LDO,uniswap,1120604.447707737
2021-12-19,LINK,0x-API,654552.1660032818
2021-12-19,LINK,airswap,99.42292721930988
2021-12-19,LINK,balancer,207492.7520444038
2021-12-19,LINK,bancor,1391968.6919013248
2021-12-19,LINK,defiswap,21278.705664857698
2021-12-19,LINK,shibaswap,48827.32044802122
2021-12-19,LINK,sushiswap,580036.0941915844
2021-12-19,LINK,uniswap,2303831.967572684
2021-12-19,PENDLE,sushiswap,80693.92924049034
2021-12-19,TRX,uniswap,21.83965966605747
2021-12-19,UNI,0x-API,142820.87062362029
2021-12-19,UNI,1inch-LOP,55434.370943485694
2021-12-19,UNI,balancer,4512.026784969007
2021-12-19,UNI,defiswap,19.59725
2021-12-19,UNI,shibaswap,9753.91958429136
2021-12-19,UNI,sushiswap,5365.467518475351
2021-12-19,UNI,uniswap,842689.5967481097
2021-12-20,AAVE,0x-API,160823.74335597103
2021-12-20,AAVE,balancer,2312525.3596708416
2021-12-20,AAVE,bancor,30789.024217865022
2021-12-20,AAVE,sushiswap,208775.73678133017
2021-12-20,AAVE,uniswap,575858.5100020026
2021-12-20,AVAX,uniswap,93.9816515625
2021-12-20,CRV,0x-API,626294.67183665
2021-12-20,CRV,1inch-LOP,8002.48
2021-12-20,CRV,curve,2070805.689586069
2021-12-20,CRV,defiswap,2323.970904385762
2021-12-20,CRV,sushiswap,3232424.5089071426
2021-12-20,CRV,uniswap,1963782.6678121432
2021-12-20,DOGE,uniswap,28883.741545477384
2021-12-20,LDO,balancer,61788.271971654445
2021-12-20,LDO,sushiswap,2164714.6933497693
2021-12-20,LDO,uniswap,472440.64503498725
2021-12-20,LINK,0x-API,690857.3234135284
2021-12-20,LINK,1inch-LOP,117335.60833072597
2021-12-20,LINK,airswap,0.037548228301
2021-12-20,LINK,balancer,79748.13387209017
2021-12-20,LINK,bancor,760959.4653577835
2021-12-20,LINK,defiswap,6887.09093292773
2021-12-20,LINK,shibaswap,9830.444104494269
2021-12-20,LINK,sushiswap,470922.9937213405
2021-12-20,LINK,uniswap,1552728.7458063131
2021-12-20,PENDLE,sushiswap,17731.17491553693
2021-12-20,UNI,0x-API,603265.1740434939
2021-12-20,UNI,balancer,2837.9582717262856
2021-12-20,UNI,defiswap,35.70697458881605
2021-12-20,UNI,shibaswap,41908.619620321726
2021-12-20,UNI,sushiswap,5087.278998652752
2021-12-20,UNI,uniswap,905014.7831486262
2021-12-21,AAVE,0x-API,53273.24201000001
2021-12-21,AAVE,balancer,3090939.9621190703
2021-12-21,AAVE,bancor,20261.765261341006
2021-12-21,AAVE,sushiswap,417572.52405889146
2021-12-21,AAVE,uniswap,493290.3042232661
2021-12-21,CRV,0x-API,880725.5346578711
2021-12-21,CRV,1inch-LOP,60673.48201007742
2021-12-21,CRV,balancer,437.16016656
2021-12-21,CRV,curve,4778961.826296194
2021-12-21,CRV,defiswap,4969.142273049667
2021-12-21,CRV,sushiswap,5441037.023106947
2021-12-21,CRV,uniswap,4666564.934864306
2021-12-21,DOGE,uniswap,17035.65748541976
2021-12-21,LDO,balancer,38426.753249584835
2021-12-21,LDO,sushiswap,1274061.6637824941
2021-12-21,LDO,uniswap,250280.02732192806
2021-12-21,LINK,0x-API,1707870.9732894548
2021-12-21,LINK,1inch-LOP,115305.49751550882
2021-12-21,LINK,balancer,261678.91270468908
2021-12-21,LINK,bancor,1312424.516667783
2021-12-21,LINK,defiswap,10801.940682508784
2021-12-21,LINK,shibaswap,38805.37364821065
2021-12-21,LINK,sushiswap,3656125.080970452
2021-12-21,LINK,uniswap,4079901.0593733108
2021-12-21,PENDLE,sushiswap,71284.32814296258
2021-12-21,UNI,0x-API,67627.04996108376
2021-12-21,UNI,balancer,9406.97092966555
2021-12-21,UNI,defiswap,1066.37551389152
2021-12-21,UNI,shibaswap,56336.73264747058
2021-12-21,UNI,sushiswap,16248.60449165928
2021-12-21,UNI,uniswap,1491943.2185235475
2021-12-22,AAVE,0x-API,283089.739696195
2021-12-22,AAVE,1inch-LOP,234825.32876562088
2021-12-22,AAVE,balancer,11321899.068541374
2021-12-22,AAVE,bancor,119002.67962499306
2021-12-22,AAVE,defiswap,191.06666448800001
2021-12-22,AAVE,sushiswap,2895380.0407193243
2021-12-22,AAVE,uniswap,2093523.2760706567
2021-12-22,ATOM,uniswap,175.3399113113469
2021-12-22,CRV,0x-API,1699966.5369686102
2021-12-22,CRV,1inch-LOP,1463.54969738813
2021-12-22,CRV,balancer,7791.333629435579
2021-12-22,CRV,curve,10795946.71791664
2021-12-22,CRV,defiswap,15736.933684550157
2021-12-22,CRV,sushiswap,6730460.528555573
2021-12-22,CRV,uniswap,4004929.0253481655
2021-12-22,DOGE,uniswap,98617.82732022792
2021-12-22,LDO,balancer,67396.91925351525
2021-12-22,LDO,sushiswap,1847570.24076243
2021-12-22,LDO,uniswap,2667013.1673717857
2021-12-22,LINK,0x-API,255071.5101397313
2021-12-22,LINK,balancer,406475.0239637941
2021-12-22,LINK,bancor,2814448.6336734337
2021-12-22,LINK,defiswap,32585.263899544832
2021-12-22,LINK,shibaswap,98676.78308868069
2021-12-22,LINK,sushiswap,354012.2149863834
2021-12-22,LINK,uniswap,3507502.1668348075
2021-12-22,PENDLE,sushiswap,122122.70312380591
2021-12-22,UNI,0x-API,94340.3928593063
2021-12-22,UNI,balancer,117416.68176347525
2021-12-22,UNI,bancor,64390.37240469103
2021-12-22,UNI,defiswap,5144.275421315193
2021-12-22,UNI,shibaswap,289784.29120879975
2021-12-22,UNI,sushiswap,95601.25958131059
2021-12-22,UNI,uniswap,4224486.037412315
2021-12-23,AAVE,0x-API,527050.580647918
2021-12-23,AAVE,1inch-LOP,26362.019168953793
2021-12-23,AAVE,balancer,19073001.16289
2021-12-23,AAVE,bancor,222869.7029359454
2021-12-23,AAVE,defiswap,279.2126031165515
2021-12-23,AAVE,sushiswap,3347297.026235436
2021-12-23,AAVE,uniswap,4520346.5457850825
2021-12-23,ATOM,sushiswap,2072.26704390484
2021-12-23,ATOM,uniswap,3417.3729560951597
2021-12-23,CRV,0x-API,2283803.371490813
2021-12-23,CRV,1inch-LOP,168688.9901303067
2021-12-23,CRV,bancor,218.12525146348412
2021-12-23,CRV,curve,9793915.346168162
2021-12-23,CRV,defiswap,4425.776811149622
2021-12-23,CRV,sushiswap,6641589.563067735
2021-12-23,CRV,uniswap,4653414.048366265
2021-12-23,DOGE,uniswap,55673.49913941181
2021-12-23,LDO,balancer,12771.058826252953
2021-12-23,LDO,sushiswap,532514.8550267935
2021-12-23,LDO,uniswap,100924.20699519155
2021-12-23,LINK,0x-API,1171091.4055153374
2021-12-23,LINK,1inch-LOP,124253.44573146706
2021-12-23,LINK,airswap,1697.833367739
2021-12-23,LINK,balancer,744065.7589249505
2021-12-23,LINK,bancor,6203778.807736141
2021-12-23,LINK,defiswap,65248.09832103864
2021-12-23,LINK,shibaswap,164682.54984783236
2021-12-23,LINK,sushiswap,611136.9170810382
2021-12-23,LINK,uniswap,5533662.314816759
2021-12-23,PENDLE,sushiswap,57801.02309853914
2021-12-23,TRX,uniswap,1.568978255
2021-12-23,UNI,0x-API,956697.7708520461
2021-12-23,UNI,1inch-LOP,48808.61591415079
2021-12-23,UNI,balancer,146358.96255141034
2021-12-23,UNI,bancor,35690.02302798322
2021-12-23,UNI,defiswap,34923.22828233338
2021-12-23,UNI,shibaswap,400245.58776060044
2021-12-23,UNI,sushiswap,135009.9331965033
2021-12-23,UNI,uniswap,7657606.299823003
2021-12-24,AAVE,0x-API,1492939.4181577133
2021-12-24,AAVE,1inch-LOP,40.7971
2021-12-24,AAVE,balancer,18362354.44298186
2021-12-24,AAVE,bancor,202724.8850557402
2021-12-24,AAVE,defiswap,762.0729707565872
2021-12-24,AAVE,sushiswap,2110949.940355577
2021-12-24,AAVE,uniswap,5022093.807421534
2021-12-24,ATOM,uniswap,383.7847680412846
2021-12-24,CRV,0x-API,959310.076452145
2021-12-24,CRV,1inch-LOP,40681.48156323658
2021-12-24,CRV,airswap,28317.8533631
2021-12-24,CRV,balancer,756.4268937619142
2021-12-24,CRV,curve,7792218.595042818
2021-12-24,CRV,defiswap,3747.7336853653715
2021-12-24,CRV,sushiswap,4968751.625393471
2021-12-24,CRV,uniswap,3168048.731753619
2021-12-24,DOGE,uniswap,119897.9268008838
2021-12-24,LDO,balancer,6945.376018948176
2021-12-24,LDO,sushiswap,460295.36716681544
2021-12-24,LDO,uniswap,90311.74020713399
2021-12-24,LINK,0x-API,420802.40434233804
2021-12-24,LINK,1inch-LOP,13946.990000000002
2021-12-24,LINK,airswap,41377.28535524222
2021-12-24,LINK,balancer,336402.83467705315
2021-12-24,LINK,bancor,2211898.295286315
2021-12-24,LINK,defiswap,85645.67809788095
2021-12-24,LINK,shibaswap,91703.66704344077
2021-12-24,LINK,sushiswap,288358.4073158121
2021-12-24,LINK,uniswap,2936179.8830513307
2021-12-24,PENDLE,sushiswap,132070.09319060482
2021-12-24,UNI,0x-API,104893.19614076913
2021-12-24,UNI,balancer,29410.600898148416
2021-12-24,UNI,bancor,9027.301655154028
2021-12-24,UNI,defiswap,827.9016125112885
2021-12-24,UNI,shibaswap,173369.27010280525
2021-12-24,UNI,sushiswap,42447.93710660627
2021-12-24,UNI,uniswap,3646634.5032585077
2021-12-25,AAVE,0x-API,174019.6069830622
2021-12-25,AAVE,balancer,6898206.19099661
2021-12-25,AAVE,bancor,50031.068324265696
2021-12-25,AAVE,sushiswap,814884.123922919
2021-12-25,AAVE,uniswap,1308875.112967656
2021-12-25,ATOM,uniswap,784.2523219644515
2021-12-25,CRV,0x-API,521876.4689931922
2021-12-25,CRV,1inch-LOP,93999.1236762733
2021-12-25,CRV,balancer,572.5193871488424
2021-12-25,CRV,curve,10954105.472636422
2021-12-25,CRV,defiswap,9730.68501076301
2021-12-25,CRV,sushiswap,3564433.389957481
2021-12-25,CRV,uniswap,2168625.9035131815
2021-12-25,DOGE,uniswap,95174.08336825055
2021-12-25,LDO,balancer,7326.468000000001
2021-12-25,LDO,sushiswap,264896.0535376299
2021-12-25,LDO,uniswap,52397.08209032385
2021-12-25,LINK,0x-API,256677.14752138357
2021-12-25,LINK,1inch-LOP,34556.99363264357
2021-12-25,LINK,airswap,39491.47823087502
2021-12-25,LINK,balancer,245518.99549311496
2021-12-25,LINK,bancor,2258272.587674423
2021-12-25,LINK,defiswap,14492.833287546038
2021-12-25,LINK,shibaswap,29089.891005672976
2021-12-25,LINK,sushiswap,233854.12193341297
2021-12-25,LINK,uniswap,1539482.6308221507
2021-12-25,PENDLE,sushiswap,31850.519254577
2021-12-25,TRX,uniswap,24.552469499999997
2021-12-25,UNI,0x-API,390105.8183341711
2021-12-25,UNI,1inch-LOP,25701.93262348134
2021-12-25,UNI,balancer,20066.41373866697
2021-12-25,UNI,defiswap,2469.802766183969
2021-12-25,UNI,shibaswap,74200.35760723503
2021-12-25,UNI,sushiswap,24972.07122827094
2021-12-25,UNI,uniswap,1962888.8786115397
2021-12-26,AAVE,0x-API,101007.76714471278
2021-12-26,AAVE,1inch-LOP,269.400272
2021-12-26,AAVE,airswap,747.4818659647792
2021-12-26,AAVE,balancer,6794827.283326347
2021-12-26,AAVE,bancor,67422.61353733475
2021-12-26,AAVE,defiswap,34.459720960753934
2021-12-26,AAVE,sushiswap,1149649.7562533054
2021-12-26,AAVE,uniswap,1799213.9039562347
2021-12-26,ATOM,sushiswap,2315.058694185866
2021-12-26,ATOM,uniswap,3513.748450238478
2021-12-26,CRV,0x-API,799086.3319471551
2021-12-26,CRV,1inch-LOP,523.9975000000001
2021-12-26,CRV,airswap,20833.420017394
2021-12-26,CRV,balancer,1858.4057785463015
2021-12-26,CRV,curve,11112373.279677026
2021-12-26,CRV,defiswap,6937.045988950964
2021-12-26,CRV,sushiswap,6503594.347411966
2021-12-26,CRV,uniswap,2085010.152956745
2021-12-26,DOGE,uniswap,10048.490780702054
2021-12-26,LDO,balancer,14966.242818303943
2021-12-26,LDO,sushiswap,600381.8293895518
2021-12-26,LDO,uniswap,301921.1872931505
2021-12-26,LINK,0x-API,394169.7975375629
2021-12-26,LINK,1inch-LOP,451.4378
2021-12-26,LINK,airswap,22969.17038724922
2021-12-26,LINK,balancer,679611.0938404968
2021-12-26,LINK,bancor,5031389.463790595
2021-12-26,LINK,defiswap,48648.15020038736
2021-12-26,LINK,shibaswap,174962.8684114783
2021-12-26,LINK,sushiswap,699193.2619056399
2021-12-26,LINK,uniswap,3935436.233933834
2021-12-26,PENDLE,sushiswap,24763.98387179347
2021-12-26,UNI,0x-API,21414.4341825
2021-12-26,UNI,balancer,107030.2548281533
2021-12-26,UNI,bancor,53474.71782940483
2021-12-26,UNI,defiswap,6475.075472025887
2021-12-26,UNI,shibaswap,257583.8721344739
2021-12-26,UNI,sushiswap,75281.51110866498
2021-12-26,UNI,uniswap,4070192.2454387713
2021-12-27,AAVE,0x-API,277884.6846164664
2021-12-27,AAVE,balancer,9401936.294067554
2021-12-27,AAVE,bancor,71881.11268862704
2021-12-27,AAVE,defiswap,247.5209707182254
2021-12-27,AAVE,sushiswap,1095099.781780755
2021-12-27,AAVE,uniswap,2123786.250056559
2021-12-27,CRV,0x-API,237969.29973406257
2021-12-27,CRV,1inch-LOP,5269.33558067458
2021-12-27,CRV,airswap,5669.9652435
2021-12-27,CRV,curve,8944556.031145565
2021-12-27,CRV,defiswap,1721.1469787429755
2021-12-27,CRV,sushiswap,3078726.8255435685
2021-12-27,CRV,uniswap,1142934.3106888314
2021-12-27,DOGE,uniswap,29836.819595934474
2021-12-27,LDO,balancer,68497.68004738058
2021-12-27,LDO,sushiswap,1407690.9978098127
2021-12-27,LDO,uniswap,268460.92241864675
2021-12-27,LINK,0x-API,1503067.2487742326
2021-12-27,LINK,1inch-LOP,45251.59971107886
2021-12-27,LINK,airswap,16965.147583454
2021-12-27,LINK,balancer,566488.6767757329
2021-12-27,LINK,bancor,4082323.6750584375
2021-12-27,LINK,curve,7225393.246498296
2021-12-27,LINK,defiswap,57770.12626561579
2021-12-27,LINK,shibaswap,133613.09769045602
2021-12-27,LINK,sushiswap,2023804.991223748
2021-12-27,LINK,uniswap,3935513.67672614
2021-12-27,PENDLE,sushiswap,95189.8719510582
2021-12-27,PEPE,uniswap,140384.05476111834
2021-12-27,UNI,0x-API,186840.18817149574
2021-12-27,UNI,1inch-LOP,59997.52528386922
2021-12-27,UNI,balancer,88331.18731121419
2021-12-27,UNI,bancor,38148.234727281575
2021-12-27,UNI,defiswap,5266.90467779426
2021-12-27,UNI,shibaswap,228354.31438535225
2021-12-27,UNI,sushiswap,66388.4220434806
2021-12-27,UNI,uniswap,4857838.885316352
2021-12-28,AAVE,0x-API,534513.4934773399
2021-12-28,AAVE,balancer,17403870.66496213
2021-12-28,AAVE,bancor,188793.0306517952
2021-12-28,AAVE,sushiswap,2570015.303681727
2021-12-28,AAVE,uniswap,4598437.736321295
2021-12-28,CRV,0x-API,1813743.5252313407
2021-12-28,CRV,1inch-LOP,85506.70601978367
2021-12-28,CRV,airswap,3881.7229046
2021-12-28,CRV,curve,15349504.78592763
2021-12-28,CRV,defiswap,355273.51769278443
2021-12-28,CRV,sushiswap,8052528.66016425
2021-12-28,CRV,uniswap,4269243.163646589
2021-12-28,LDO,balancer,194573.90105940943
2021-12-28,LDO,sushiswap,2853990.3589658514
2021-12-28,LDO,uniswap,760995.4510559626
2021-12-28,LINK,0x-API,566671.4270856293
2021-12-28,LINK,airswap,30922.342350231753
2021-12-28,LINK,balancer,179974.18746499505
2021-12-28,LINK,bancor,1445131.1376888994
2021-12-28,LINK,curve,6619.58315003741
2021-12-28,LINK,defiswap,8413.06106292079
2021-12-28,LINK,shibaswap,41374.09308718532
2021-12-28,LINK,sushiswap,267793.16315975954
2021-12-28,LINK,uniswap,1701643.0866708618
2021-12-28,PENDLE,sushiswap,26750.89008322925
2021-12-28,UNI,0x-API,227246.42901590746
2021-12-28,UNI,balancer,98184.6978160151
2021-12-28,UNI,bancor,69820.4090242636
2021-12-28,UNI,defiswap,3048.7320050016715
2021-12-28,UNI,shibaswap,288279.9291140659
2021-12-28,UNI,sushiswap,132761.45959369518
2021-12-28,UNI,uniswap,7015524.349842584
2021-12-29,AAVE,0x-API,45067.42211806059
2021-12-29,AAVE,1inch-LOP,30231.36
2021-12-29,AAVE,balancer,3847469.419332986
2021-12-29,AAVE,sushiswap,386113.3200360384
2021-12-29,AAVE,uniswap,1419237.3272870653
2021-12-29,CRV,0x-API,1326478.2587843577
2021-12-29,CRV,airswap,593.359934112
2021-12-29,CRV,curve,7290151.3248466635
2021-12-29,CRV,defiswap,6785.339494297724
2021-12-29,CRV,sushiswap,3853894.1619116934
2021-12-29,CRV,uniswap,3147847.2802157234
2021-12-29,DOGE,uniswap,9825.660210533099
2021-12-29,LDO,sushiswap,648951.7219971147
2021-12-29,LDO,uniswap,1173760.2177016793
2021-12-29,LINK,0x-API,173065.762
2021-12-29,LINK,airswap,11009.824
2021-12-29,LINK,balancer,154400.2096386653
2021-12-29,LINK,bancor,1331328.2316766572
2021-12-29,LINK,defiswap,8126.150217521419
2021-12-29,LINK,shibaswap,55821.19437965365
2021-12-29,LINK,sushiswap,147098.3636452073
2021-12-29,LINK,uniswap,2299859.0796081377
2021-12-29,PENDLE,sushiswap,111183.62964875672
2021-12-29,TRX,uniswap,14844.765
2021-12-29,UNI,0x-API,202799.8679520447
2021-12-29,UNI,balancer,58418.45396819259
2021-12-29,UNI,bancor,31127.677712375957
2021-12-29,UNI,defiswap,4134.111106057023
2021-12-29,UNI,shibaswap,145675.8255213055
2021-12-29,UNI,sushiswap,33883.361831804636
2021-12-29,UNI,uniswap,3613567.269411313
2021-12-30,AAVE,0x-API,40886.320949864836
2021-12-30,AAVE,1inch-LOP,3291.886780069804
2021-12-30,AAVE,balancer,8820882.292558009
2021-12-30,AAVE,bancor,114768.18370578652
2021-12-30,AAVE,sushiswap,1319500.860706596
2021-12-30,AAVE,uniswap,2461397.670685539
2021-12-30,ATOM,uniswap,1404.789309483797
2021-12-30,CRV,0x-API,3672390.5144332997
2021-12-30,CRV,1inch-LOP,98858.80422279453
2021-12-30,CRV,curve,14755207.914431388
2021-12-30,CRV,defiswap,2146.7026139464183
2021-12-30,CRV,sushiswap,4820509.717004938
2021-12-30,CRV,uniswap,3205530.747307556
2021-12-30,DOGE,uniswap,10003.57
2021-12-30,LDO,balancer,47397.186785457445
2021-12-30,LDO,sushiswap,1712429.8287392017
2021-12-30,LDO,uniswap,383673.1580687779
2021-12-30,LINK,0x-API,1656767.2532357585
2021-12-30,LINK,1inch-LOP,146542.23745058625
2021-12-30,LINK,airswap,1978.1433357424414
2021-12-30,LINK,balancer,116662.16470895527
2021-12-30,LINK,bancor,1015196.0013232324
2021-12-30,LINK,curve,800142.0693237463
2021-12-30,LINK,defiswap,11637.78535453639
2021-12-30,LINK,shibaswap,40690.96227160517
2021-12-30,LINK,sushiswap,268058.2448777398
2021-12-30,LINK,uniswap,1290174.3050996524
2021-12-30,PENDLE,sushiswap,74844.44631930864
2021-12-30,UNI,0x-API,1383036.2098212247
2021-12-30,UNI,1inch-LOP,113737.27396931109
2021-12-30,UNI,balancer,21087.937103687822
2021-12-30,UNI,bancor,11563.841108107763
2021-12-30,UNI,defiswap,1197.3651732156566
2021-12-30,UNI,shibaswap,100149.07896700682
2021-12-30,UNI,sushiswap,48867.053927066496
2021-12-30,UNI,uniswap,2164346.940452734
2021-12-31,AAVE,0x-API,91199.52797309219
2021-12-31,AAVE,1inch-LOP,15229.24
2021-12-31,AAVE,balancer,7437876.95109735
2021-12-31,AAVE,bancor,50144.85866137626
2021-12-31,AAVE,defiswap,125.99953225372103
2021-12-31,AAVE,sushiswap,1067741.3723624279
2021-12-31,AAVE,uniswap,2131869.5030025914
2021-12-31,ATOM,sushiswap,2046.5501623712419
2021-12-31,ATOM,uniswap,6698.581972732083
2021-12-31,CRV,0x-API,3739537.238258127
2021-12-31,CRV,1inch-LOP,134281.12705760854
2021-12-31,CRV,airswap,191934.85248599498
2021-12-31,CRV,balancer,827.1637151981189
2021-12-31,CRV,curve,7876159.531617386
2021-12-31,CRV,defiswap,9760.325626995747
2021-12-31,CRV,sushiswap,7860728.684287154
2021-12-31,CRV,uniswap,3534950.761054572
2021-12-31,DOGE,uniswap,23086.599263193755
2021-12-31,LDO,balancer,86868.09866018567
2021-12-31,LDO,sushiswap,1750121.8729341049
2021-12-31,LDO,uniswap,274586.19119451084
2021-12-31,LINK,0x-API,1475257.7826798744
2021-12-31,LINK,1inch-LOP,11060.926077394199
